,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
362,2016-11-27,45690.42523505502,-64874.44800496207,108045.19989226907,45690.42523505502,45690.42523505502,-24509.739444112605,-24509.739444112605,-24509.739444112605,-804.2575285795391,-804.2575285795391,-804.2575285795391,-23705.481915533066,-23705.481915533066,-23705.481915533066,0.0,0.0,0.0,21180.685790942418
363,2016-11-28,46201.47855572378,-57714.583972657114,111257.3541726414,46201.47855572378,46201.47855572378,-19711.63437459719,-19711.63437459719,-19711.63437459719,817.0277418086415,817.0277418086415,817.0277418086415,-20528.66211640583,-20528.66211640583,-20528.66211640583,0.0,0.0,0.0,26489.844181126588
364,2016-11-29,46712.53187639254,-57836.539067197664,119513.10840992154,46712.53187639254,46712.53187639254,-16863.98339379419,-16863.98339379419,-16863.98339379419,33.809784826526986,33.809784826526986,33.809784826526986,-16897.79317862072,-16897.79317862072,-16897.79317862072,0.0,0.0,0.0,29848.548482598348
365,2016-11-30,47223.58519706129,-57464.83082239262,126078.13216912377,47223.58519706129,47223.58519706129,-12616.11493417516,-12616.11493417516,-12616.11493417516,273.0579673184295,273.0579673184295,273.0579673184295,-12889.172901493588,-12889.172901493588,-12889.172901493588,0.0,0.0,0.0,34607.470262886134
366,2016-12-01,47734.63851773005,-51678.499973942606,126331.67593224486,47734.63851773005,47734.63851773005,-9523.710697281835,-9523.710697281835,-9523.710697281835,-938.9798368928307,-938.9798368928307,-938.9798368928307,-8584.730860389005,-8584.730860389005,-8584.730860389005,0.0,0.0,0.0,38210.92782044821
367,2016-12-02,48245.69183839884,-43577.214182503885,133700.75436535856,48245.69183839884,48245.69183839884,-4240.636090216062,-4240.636090216062,-4240.636090216062,-170.5143650847263,-170.5143650847263,-170.5143650847263,-4070.121725131336,-4070.121725131336,-4070.121725131336,0.0,0.0,0.0,44005.05574818278
368,2016-12-03,48756.74515906759,-40778.21114335902,131159.1632243518,48756.74515906759,48756.74515906759,1357.0983957769265,1357.0983957769265,1357.0983957769265,789.8562366084168,789.8562366084168,789.8562366084168,567.2421591685096,567.2421591685096,567.2421591685096,0.0,0.0,0.0,50113.84355484452
369,2016-12-04,49267.79847973635,-35474.73216136784,143491.0476456259,49267.79847973635,49267.79847973635,4435.91284053083,4435.91284053083,4435.91284053083,-804.257528577458,-804.257528577458,-804.257528577458,5240.170369108288,5240.170369108288,5240.170369108288,0.0,0.0,0.0,53703.71132026718
370,2016-12-05,49778.85180040511,-38152.3994373356,151917.1581050327,49778.85180040511,49778.85180040511,10680.665255909027,10680.665255909027,10680.665255909027,817.0277418092181,817.0277418092181,817.0277418092181,9863.637514099808,9863.637514099808,9863.637514099808,0.0,0.0,0.0,60459.51705631414
371,2016-12-06,50289.90512107386,-27091.91914922024,153707.2455078683,50289.90512107386,50289.90512107386,14390.452131053557,14390.452131053557,14390.452131053557,33.80978482695362,33.80978482695362,33.80978482695362,14356.642346226605,14356.642346226605,14356.642346226605,0.0,0.0,0.0,64680.35725212742
372,2016-12-07,50800.95844174265,-19256.16248948607,152797.46007042238,50800.95844174265,50800.95844174265,18916.995690804546,18916.995690804546,18916.995690804546,273.0579673206255,273.0579673206255,273.0579673206255,18643.93772348392,18643.93772348392,18643.93772348392,0.0,0.0,0.0,69717.9541325472
373,2016-12-08,51312.01176241138,-20924.58646124328,156536.88381141887,51312.01176241138,51312.01176241138,21718.609975384905,21718.609975384905,21718.609975384905,-938.9798368915796,-938.9798368915796,-938.9798368915796,22657.58981227648,22657.58981227648,22657.58981227648,0.0,0.0,0.0,73030.62173779629
374,2016-12-09,51823.06508308017,-8239.276782279592,166359.22695333307,51823.06508308017,51823.06508308017,26167.815151072842,26167.815151072842,26167.815151072842,-170.51436508411007,-170.51436508411007,-170.51436508411007,26338.32951615695,26338.32951615695,26338.32951615695,0.0,0.0,0.0,77990.88023415301
375,2016-12-10,52334.11840374892,-6986.5017412392,169842.40768647077,52334.11840374892,52334.11840374892,30426.520902528384,30426.520902528384,30426.520902528384,789.8562366051563,789.8562366051563,789.8562366051563,29636.664665923232,29636.664665923232,29636.664665923232,0.0,0.0,0.0,82760.6393062773
376,2016-12-11,52845.17172441768,614.6224072314932,167543.9033762103,52845.17172441768,52845.17172441768,31709.47033005493,31709.47033005493,31709.47033005493,-804.2575285781876,-804.2575285781876,-804.2575285781876,32513.72785863312,32513.72785863312,32513.72785863312,0.0,0.0,0.0,84554.64205447261
377,2016-12-12,53356.22504508644,-1872.0708687050856,181205.23637651795,53356.22504508644,53356.22504508644,35758.86956022853,35758.86956022853,35758.86956022853,817.0277418097949,817.0277418097949,817.0277418097949,34941.84181841874,34941.84181841874,34941.84181841874,0.0,0.0,0.0,89115.09460531497
